"COD_RIP","COD_REG","COD_PROV","COD_CM","COD_UTS","PRO_COM","PRO_COM_T","COMUNE","COMUNE_A","CC_UTS","SHAPE_LEN","COMUNE_u","COD_COM_6d","COD_REG20","COD_REG21","NOME_NUTS2","DEN_REG","NUTS2","DEN_RIP","COD_REGIONE","reg_file","new_code"
1,7,9,0,9,9022,"009022","Celle Ligure",NA,0,15712.1262278,"CELLE LIGURE","009022","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","009022"
1,7,8,0,8,8059,"008059","Taggia",NA,0,35263.5773182,"TAGGIA","008059","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","008059"
1,7,9,0,9,9016,"009016","Calice Ligure",NA,0,32928.3313073,"CALICE LIGURE","009016","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","009016"
1,7,9,0,9,9056,"009056","Savona",NA,1,48849.2370727,"SAVONA","009056","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","009056"
1,7,9,0,9,9023,"009023","Cengio",NA,0,28532.906687,"CENGIO","009023","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","009023"
1,7,9,0,9,9024,"009024","Ceriale",NA,0,20555.1670657,"CERIALE","009024","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","009024"
1,7,9,0,9,9048,"009048","Piana Crixia",NA,0,34410.1287073,"PIANA CRIXIA","009048","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","009048"
1,7,9,0,9,9049,"009049","Pietra Ligure",NA,0,26501.6905732,"PIETRA LIGURE","009049","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","009049"
1,7,10,210,210,10001,"010001","Arenzano",NA,0,23932.1721574,"ARENZANO","010001","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","010001"
1,7,10,210,210,10006,"010006","Busalla",NA,0,27542.4563058,"BUSALLA","010006","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","010006"
1,7,10,210,210,10031,"010031","Lumarzo",NA,0,26347.2612071,"LUMARZO","010031","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","010031"
1,7,10,210,210,10032,"010032","Masone",NA,0,26919.4230232,"MASONE","010032","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","010032"
1,7,10,210,210,10007,"010007","Camogli",NA,0,22711.2494088,"CAMOGLI","010007","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","010007"
1,7,10,210,210,10008,"010008","Campo Ligure",NA,0,24311.5268227,"CAMPO LIGURE","010008","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","010008"
1,7,10,210,210,10047,"010047","Recco",NA,0,16104.8235538,"RECCO","010047","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","010047"
4,14,70,0,70,70053,"070053","Pietracatella",NA,0,32575.2319533,"PIETRACATELLA","070053","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070053"
4,14,70,0,70,70074,"070074","Sant'Elia a Pianisi",NA,0,42201.8978662,"SANT'ELIA A PIANISI","070074","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070074"
4,14,70,0,70,70081,"070081","Trivento",NA,0,38828.5720858,"TRIVENTO","070081","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070081"
4,14,70,0,70,70071,"070071","San Polo Matese",NA,0,30122.8311925,"SAN POLO MATESE","070071","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070071"
4,14,70,0,70,70058,"070058","Ripabottoni",NA,0,30155.4185962,"RIPABOTTONI","070058","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070058"
4,14,70,0,70,70082,"070082","Tufara",NA,0,30398.6249489,"TUFARA","070082","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070082"
4,14,70,0,70,70075,"070075","Sepino",NA,0,39384.9332928,"SEPINO","070075","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070075"
4,14,70,0,70,70047,"070047","Montorio nei Frentani",NA,0,31173.7529158,"MONTORIO NEI FRENTANI","070047","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070047"
4,14,70,0,70,70050,"070050","Palata",NA,0,35559.829099,"PALATA","070050","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070050"
4,14,70,0,70,70054,"070054","Pietracupa",NA,0,16459.2654986,"PIETRACUPA","070054","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070054"
4,14,70,0,70,70064,"070064","San Felice del Molise",NA,0,28340.7754819,"SAN FELICE DEL MOLISE","070064","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070064"
4,14,70,0,70,70068,"070068","San Giuliano di Puglia",NA,0,44151.8229874,"SAN GIULIANO DI PUGLIA","070068","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070068"
4,14,70,0,70,70055,"070055","Portocannone",NA,0,25921.0383321,"PORTOCANNONE","070055","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070055"
4,14,70,0,70,70083,"070083","Ururi",NA,0,36668.9795841,"URURI","070083","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070083"
1,7,11,0,11,11004,"011004","Bolano",NA,0,20240.3066066,"BOLANO","011004","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","011004"
1,7,11,0,11,11006,"011006","Borghetto di Vara",NA,0,29890.4495056,"BORGHETTO DI VARA","011006","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","011006"
1,7,9,0,9,9002,"009002","Albenga",NA,0,40678.0976398,"ALBENGA","009002","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","009002"
4,14,70,0,70,70048,"070048","Morrone del Sannio",NA,0,37287.7857717,"MORRONE DEL SANNIO","070048","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070048"
4,14,70,0,70,70051,"070051","Petacciato",NA,0,29717.5958681,"PETACCIATO","070051","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070051"
1,7,9,0,9,9059,"009059","Stellanello",NA,0,21179.2203053,"STELLANELLO","009059","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","009059"
1,7,9,0,9,9060,"009060","Testico",NA,0,16194.1961716,"TESTICO","009060","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","009060"
1,7,9,0,9,9061,"009061","Toirano",NA,0,24670.6597547,"TOIRANO","009061","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","009061"
4,14,70,0,70,70065,"070065","San Giacomo degli Schiavoni",NA,0,15569.6851844,"SAN GIACOMO DEGLI SCHIAVONI","070065","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070065"
4,14,70,0,70,70066,"070066","San Giovanni in Galdo",NA,0,23540.3330975,"SAN GIOVANNI IN GALDO","070066","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070066"
1,7,10,210,210,10039,"010039","Montoggio",NA,0,33005.3983565,"MONTOGGIO","010039","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","010039"
1,7,10,210,210,10041,"010041","Neirone",NA,0,25074.6751973,"NEIRONE","010041","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","010041"
4,14,70,0,70,70072,"070072","Santa Croce di Magliano",NA,0,46704.059349,"SANTA CROCE DI MAGLIANO","070072","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070072"
1,7,11,0,11,11005,"011005","Bonassola",NA,0,19256.0692207,"BONASSOLA","011005","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","011005"
1,7,11,0,11,11008,"011008","Calice al Cornoviglio",NA,0,28538.7758653,"CALICE AL CORNOVIGLIO","011008","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","011008"
1,7,9,0,9,9006,"009006","Andora",NA,0,31841.9707405,"ANDORA","009006","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","009006"
4,14,70,0,70,70049,"070049","Oratino",NA,0,18215.0987484,"ORATINO","070049","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070049"
4,14,70,0,70,70067,"070067","San Giuliano del Sannio",NA,0,24809.0887953,"SAN GIULIANO DEL SANNIO","070067","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070067"
1,7,9,0,9,9063,"009063","Urbe",NA,0,32179.4868443,"URBE","009063","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","009063"
1,7,10,210,210,10042,"010042","Orero",NA,0,23796.6431528,"ORERO","010042","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","010042"
4,14,70,0,70,70052,"070052","Petrella Tifernina",NA,0,27347.9592568,"PETRELLA TIFERNINA","070052","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070052"
4,14,70,0,70,70056,"070056","Provvidenti",NA,0,18901.2197233,"PROVVIDENTI","070056","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070056"
1,7,10,210,210,10043,"010043","Pieve Ligure",NA,0,14661.1139729,"PIEVE LIGURE","010043","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","010043"
1,7,10,210,210,10044,"010044","Portofino",NA,0,11413.5646492,"PORTOFINO","010044","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","010044"
4,14,70,0,70,70069,"070069","San Martino in Pensilis",NA,0,66794.0440851,"SAN MARTINO IN PENSILIS","070069","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070069"
4,14,70,0,70,70070,"070070","San Massimo",NA,0,26955.1741523,"SAN MASSIMO","070070","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070070"
4,14,70,0,70,70073,"070073","Sant'Angelo Limosano",NA,0,22038.1851767,"SANT'ANGELO LIMOSANO","070073","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070073"
1,7,8,0,8,8046,"008046","Pornassio",NA,0,30293.8329917,"PORNASSIO","008046","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","008046"
1,7,8,0,8,8047,"008047","Prelà",NA,0,19168.2334361,"PRELÀ","008047","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","008047"
1,7,9,0,9,9015,"009015","Cairo Montenotte",NA,0,58967.5303564,"CAIRO MONTENOTTE","009015","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","009015"
4,14,70,0,70,70057,"070057","Riccia",NA,0,37941.5926572,"RICCIA","070057","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070057"
1,7,9,0,9,9064,"009064","Vado Ligure",NA,0,29314.7955675,"VADO LIGURE","009064","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","009064"
4,14,70,0,70,70046,"070046","Montenero di Bisaccia",NA,0,77061.7881994,"MONTENERO DI BISACCIA","070046","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070046"
1,3,13,0,13,13202,"013202","Rovello Porro",NA,0,16057.5060551,"ROVELLO PORRO","013202","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","013202"
1,3,18,0,18,18145,"018145","San Zenone al Po",NA,0,14280.7916903,"SAN ZENONE AL PO","018145","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018145"
1,3,19,0,19,19016,"019016","Casalbuttano ed Uniti",NA,0,34649.1562686,"CASALBUTTANO ED UNITI","019016","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","019016"
1,3,19,0,19,19017,"019017","Casale Cremasco-Vidolasco",NA,0,20147.0439786,"CASALE CREMASCO-VIDOLASCO","019017","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","019017"
1,3,17,0,17,17001,"017001","Acquafredda",NA,0,15015.2968329,"ACQUAFREDDA","017001","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","017001"
1,3,16,0,16,16008,"016008","Alzano Lombardo",NA,0,22025.2118587,"ALZANO LOMBARDO","016008","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016008"
1,3,16,0,16,16009,"016009","Ambivere",NA,0,9696.35203641,"AMBIVERE","016009","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016009"
1,3,16,0,16,16010,"016010","Antegnate",NA,0,19166.4693423,"ANTEGNATE","016010","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016010"
1,3,16,0,16,16011,"016011","Arcene",NA,0,10884.5016511,"ARCENE","016011","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016011"
1,3,16,0,16,16129,"016129","Lurano",NA,0,10257.2942636,"LURANO","016129","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016129"
1,3,16,0,16,16130,"016130","Luzzana",NA,0,9509.78862658,"LUZZANA","016130","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016130"
1,3,16,0,16,16174,"016174","Predore",NA,0,14713.5142015,"PREDORE","016174","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016174"
1,3,16,0,16,16175,"016175","Premolo",NA,0,22973.6075456,"PREMOLO","016175","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016175"
1,3,17,0,17,17019,"017019","Bione",NA,0,20334.3452873,"BIONE","017019","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","017019"
1,3,17,0,17,17002,"017002","Adro",NA,0,24242.6298036,"ADRO","017002","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","017002"
1,3,16,0,16,16213,"016213","Terno d'Isola",NA,0,10993.4074473,"TERNO D'ISOLA","016213","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016213"
3,11,41,0,41,41017,"041017","Frontino",NA,0,16572.9224637,"FRONTINO","041017","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","041017"
3,11,41,0,41,41023,"041023","Macerata Feltria",NA,0,32194.5792327,"MACERATA FELTRIA","041023","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","041023"
2,4,21,0,21,21016,"021016","Campo di Trens","Freienfeld",0,51547.1409122,"CAMPO DI TRENS","021016","040","041","Provincia Autonoma di Bolzano/Bozen","Trentino-Alto Adige","ITD1","Nord-Est","Bolzano","Bolzano","021016"
1,3,16,0,16,16167,"016167","Pognano",NA,0,9852.23711707,"POGNANO","016167","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016167"
1,3,15,215,215,15166,"015166","Paderno Dugnano",NA,0,22022.5795793,"PADERNO DUGNANO","015166","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","015166"
1,3,15,215,215,15167,"015167","Pantigliate",NA,0,11312.8522991,"PANTIGLIATE","015167","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","015167"
1,3,15,215,215,15168,"015168","Parabiago",NA,0,24975.1746478,"PARABIAGO","015168","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","015168"
1,3,19,0,19,19099,"019099","Sospiro",NA,0,27427.5567531,"SOSPIRO","019099","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","019099"
1,3,16,0,16,16224,"016224","Valbrembo",NA,0,9426.16169715,"VALBREMBO","016224","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016224"
1,3,16,0,16,16127,"016127","Locatello",NA,0,11704.468986,"LOCATELLO","016127","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016127"
1,3,16,0,16,16128,"016128","Lovere",NA,0,15122.1596319,"LOVERE","016128","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016128"
1,3,16,0,16,16187,"016187","Rovetta",NA,0,43212.8898216,"ROVETTA","016187","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016187"
1,3,16,0,16,16168,"016168","Ponte Nossa",NA,0,11810.2848139,"PONTE NOSSA","016168","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016168"
1,3,16,0,16,16250,"016250","Medolago",NA,0,11471.0367133,"MEDOLAGO","016250","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016250"
1,3,16,0,16,16251,"016251","Solza",NA,0,5620.47212876,"SOLZA","016251","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016251"
4,13,68,0,68,68009,"068009","Castiglione a Casauria",NA,0,25839.1891297,"CASTIGLIONE A CASAURIA","068009","130","130","Abruzzo","Abruzzo","ITF1","Sud","Abruzzo","Abruzzo","068009"
4,13,68,0,68,68010,"068010","Catignano",NA,0,19620.937054,"CATIGNANO","068010","130","130","Abruzzo","Abruzzo","ITF1","Sud","Abruzzo","Abruzzo","068010"
1,3,16,0,16,16028,"016028","Bolgare",NA,0,17882.6948519,"BOLGARE","016028","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016028"
1,3,16,0,16,16029,"016029","Boltiere",NA,0,10357.8124588,"BOLTIERE","016029","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016029"
1,3,15,215,215,15220,"015220","Trezzano sul Naviglio",NA,0,19385.2843773,"TREZZANO SUL NAVIGLIO","015220","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","015220"
1,3,15,215,215,15221,"015221","Trezzo sull'Adda",NA,0,24920.224209,"TREZZO SULL'ADDA","015221","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","015221"
1,3,15,215,215,15222,"015222","Tribiano",NA,0,13517.6426239,"TRIBIANO","015222","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","015222"
1,3,15,215,215,15224,"015224","Truccazzano",NA,0,28457.9191498,"TRUCCAZZANO","015224","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","015224"
1,3,16,0,16,16018,"016018","Bagnatica",NA,0,13615.9998086,"BAGNATICA","016018","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","016018"
2,4,22,0,22,22165,"022165","Samone",NA,0,9640.42600406,"SAMONE","022165","040","042","Provincia Autonoma di Trento","Trentino-Alto Adige","ITD2","Nord-Est","Trento","Trento","022165"
2,5,23,0,23,23078,"023078","Sant'Anna d'Alfaedo",NA,0,45264.6849228,"SANT'ANNA D'ALFAEDO","023078","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023078"
2,5,24,0,24,24053,"024053","Lugo di Vicenza",NA,0,27970.2905498,"LUGO DI VICENZA","024053","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","024053"
2,4,21,0,21,21008,"021008","Bolzano","Bozen",1,51404.108868,"BOLZANO","021008","040","041","Provincia Autonoma di Bolzano/Bozen","Trentino-Alto Adige","ITD1","Nord-Est","Bolzano","Bolzano","021008"
2,5,23,0,23,23096,"023096","Villafranca di Verona",NA,0,47328.6548943,"VILLAFRANCA DI VERONA","023096","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023096"
2,5,23,0,23,23026,"023026","Cerro Veronese",NA,0,19823.5496947,"CERRO VERONESE","023026","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023026"
2,5,23,0,23,23088,"023088","Trevenzuolo",NA,0,27789.6609209,"TREVENZUOLO","023088","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023088"
2,5,23,0,23,23067,"023067","Roverè Veronese",NA,0,44942.1870419,"ROVERÈ VERONESE","023067","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023067"
2,5,23,0,23,23068,"023068","Salizzole",NA,0,34613.0616917,"SALIZZOLE","023068","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023068"
2,5,24,0,24,24018,"024018","Caldogno",NA,0,23499.6550638,"CALDOGNO","024018","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","024018"
2,5,23,0,23,23097,"023097","Zevio",NA,0,38645.4424654,"ZEVIO","023097","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023097"
2,5,23,0,23,23098,"023098","Zimella",NA,0,31805.355325,"ZIMELLA","023098","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023098"
2,5,24,0,24,24001,"024001","Agugliaro",NA,0,19800.9044681,"AGUGLIARO","024001","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","024001"
2,5,23,0,23,23089,"023089","Valeggio sul Mincio",NA,0,50343.9549711,"VALEGGIO SUL MINCIO","023089","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023089"
2,5,24,0,24,24066,"024066","Monteviale",NA,0,18695.1898903,"MONTEVIALE","024066","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","024066"
2,5,24,0,24,24043,"024043","Gambellara",NA,0,23741.8072953,"GAMBELLARA","024043","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","024043"
2,5,24,0,24,24044,"024044","Gambugliano",NA,0,15091.285422,"GAMBUGLIANO","024044","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","024044"
2,5,24,0,24,24019,"024019","Caltrano",NA,0,22945.7843568,"CALTRANO","024019","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","024019"
2,5,24,0,24,24020,"024020","Calvene",NA,0,17737.9837474,"CALVENE","024020","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","024020"
2,4,22,0,22,22190,"022190","Tenna",NA,0,8647.97774986,"TENNA","022190","040","042","Provincia Autonoma di Trento","Trentino-Alto Adige","ITD2","Nord-Est","Trento","Trento","022190"
2,5,24,0,24,24002,"024002","Albettone",NA,0,22194.6647339,"ALBETTONE","024002","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","024002"
2,5,24,0,24,24003,"024003","Alonte",NA,0,15758.6788885,"ALONTE","024003","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","024003"
2,4,22,0,22,22156,"022156","Roncegno Terme",NA,0,29228.7777587,"RONCEGNO TERME","022156","040","042","Provincia Autonoma di Trento","Trentino-Alto Adige","ITD2","Nord-Est","Trento","Trento","022156"
2,4,22,0,22,22157,"022157","Ronchi Valsugana",NA,0,16179.9398867,"RONCHI VALSUGANA","022157","040","042","Provincia Autonoma di Trento","Trentino-Alto Adige","ITD2","Nord-Est","Trento","Trento","022157"
2,5,24,0,24,24067,"024067","Monticello Conte Otto",NA,0,18844.8402614,"MONTICELLO CONTE OTTO","024067","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","024067"
2,4,22,0,22,22168,"022168","Sant'Orsola Terme",NA,0,18686.6616439,"SANT'ORSOLA TERME","022168","040","042","Provincia Autonoma di Trento","Trentino-Alto Adige","ITD2","Nord-Est","Trento","Trento","022168"
2,4,22,0,22,22169,"022169","Sanzeno",NA,0,14040.3932077,"SANZENO","022169","040","042","Provincia Autonoma di Trento","Trentino-Alto Adige","ITD2","Nord-Est","Trento","Trento","022169"
2,4,22,0,22,22191,"022191","Tenno",NA,0,24637.4600162,"TENNO","022191","040","042","Provincia Autonoma di Trento","Trentino-Alto Adige","ITD2","Nord-Est","Trento","Trento","022191"
2,5,23,0,23,23061,"023061","Pressana",NA,0,25339.5190127,"PRESSANA","023061","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023061"
2,5,23,0,23,23062,"023062","Rivoli Veronese",NA,0,33558.6691799,"RIVOLI VERONESE","023062","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023062"
2,5,23,0,23,23063,"023063","Roncà",NA,0,19407.5396251,"RONCÀ","023063","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023063"
2,5,24,0,24,24034,"024034","Cornedo Vicentino",NA,0,29550.6123739,"CORNEDO VICENTINO","024034","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","024034"
2,5,23,0,23,23069,"023069","San Bonifacio",NA,0,34705.2931669,"SAN BONIFACIO","023069","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023069"
2,5,23,0,23,23070,"023070","San Giovanni Ilarione",NA,0,24681.8762004,"SAN GIOVANNI ILARIONE","023070","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023070"
2,5,23,0,23,23071,"023071","San Giovanni Lupatoto",NA,0,31182.0705113,"SAN GIOVANNI LUPATOTO","023071","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023071"
2,5,23,0,23,23079,"023079","San Zeno di Montagna",NA,0,30065.3541472,"SAN ZENO DI MONTAGNA","023079","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023079"
2,5,23,0,23,23080,"023080","Selva di Progno",NA,0,38738.9078314,"SELVA DI PROGNO","023080","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023080"
2,5,24,0,24,24004,"024004","Altavilla Vicentina",NA,0,21013.7866185,"ALTAVILLA VICENTINA","024004","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","024004"
2,5,24,0,24,24005,"024005","Altissimo",NA,0,22562.7480225,"ALTISSIMO","024005","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","024005"
2,5,23,0,23,23027,"023027","Cologna Veneta",NA,0,40994.8897372,"COLOGNA VENETA","023027","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023027"
2,5,23,0,23,23028,"023028","Colognola ai Colli",NA,0,25557.7528363,"COLOGNOLA AI COLLI","023028","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","023028"
2,5,26,0,26,26069,"026069","Roncade",NA,0,53341.9509831,"RONCADE","026069","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","026069"
2,5,26,0,26,26070,"026070","Salgareda",NA,0,30993.7388736,"SALGAREDA","026070","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","026070"
4,13,69,0,69,69073,"069073","Roccamontepiano",NA,0,20954.5230221,"ROCCAMONTEPIANO","069073","130","130","Abruzzo","Abruzzo","ITF1","Sud","Abruzzo","Abruzzo","069073"
4,13,69,0,69,69074,"069074","Rocca San Giovanni",NA,0,22779.4090233,"ROCCA SAN GIOVANNI","069074","130","130","Abruzzo","Abruzzo","ITF1","Sud","Abruzzo","Abruzzo","069074"
4,13,69,0,69,69075,"069075","Roccascalegna",NA,0,25288.9775649,"ROCCASCALEGNA","069075","130","130","Abruzzo","Abruzzo","ITF1","Sud","Abruzzo","Abruzzo","069075"
4,15,64,0,64,64115,"064115","Vallesaccarda",NA,0,20294.3635373,"VALLESACCARDA","064115","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","064115"
4,18,78,0,78,78005,"078005","Aieta",NA,0,35308.199829,"AIETA","078005","180","180","Calabria","Calabria","ITF6","Sud","Calabria","Calabria","078005"
